policy_id,contract_id,loss_date,loss_amount,attachment_point,limit,exposure
P5438,C001,2013-06-29,16379.66,100000,500000,0.83
P5439,C001,2021-01-04,17018.17,100000,500000,1.03
P5440,C002,2019-05-15,22481.41,200000,1000000,1.15
P5441,C002,2020-09-04,19038.3,200000,1000000,0.84
P5442,C001,2017-09-25,19306.0,100000,500000,1.16
P5443,C002,2021-03-30,36845.1,200000,1000000,1.03
P5444,C002,2020-02-07,215610.47,200000,1000000,0.98
P5445,C002,2023-04-08,32472.93,200000,1000000,0.98
P5446,C001,2013-02-24,13498.08,100000,500000,1.12
P5447,C002,2023-09-30,18743.29,200000,1000000,0.89
P5448,C002,2018-05-30,28986.24,200000,1000000,1.0
P5449,C001,2023-12-16,24446.24,100000,500000,0.94
P5450,C001,2015-03-30,26680.19,100000,500000,1.2
P5451,C002,2016-10-15,24904.77,200000,1000000,0.87
P5452,C002,2015-10-02,40000.21,200000,1000000,1.06
P5453,C002,2023-12-19,23737.31,200000,1000000,0.95
P5454,C002,2021-05-29,20857.5,200000,1000000,1.05
P5455,C002,2016-08-16,24232.94,200000,1000000,0.94
P5456,C002,2019-11-24,16647.94,200000,1000000,1.06
P5457,C002,2019-09-24,38692.86,200000,1000000,0.82
P5458,C001,2019-12-19,14007.12,100000,500000,1.12
P5459,C002,2022-01-17,27136.99,200000,1000000,0.97
P5460,C001,2021-05-12,23120.23,100000,500000,1.07
P5461,C001,2020-01-26,25002.69,100000,500000,0.86
P5462,C002,2016-02-05,19841.52,200000,1000000,1.02
P5463,C002,2020-06-24,23320.87,200000,1000000,1.14
P5464,C002,2017-04-03,23596.99,200000,1000000,0.88
P5465,C002,2014-02-16,13177.98,200000,1000000,1.03
P5466,C002,2015-10-16,26267.81,200000,1000000,1.05
P5467,C002,2019-01-02,28848.0,200000,1000000,0.96
P5468,C002,2016-10-12,19596.23,200000,1000000,1.03
P5469,C001,2015-01-27,24051.95,100000,500000,0.85
P5470,C002,2019-06-05,20001.07,200000,1000000,1.19
P5471,C002,2023-10-25,17012.73,200000,1000000,0.9
P5472,C002,2020-05-13,13083.06,200000,1000000,1.2
P5473,C002,2019-11-14,15523.89,200000,1000000,0.88
P5474,C002,2016-11-09,14955.16,200000,1000000,1.03
P5475,C001,2019-11-13,15187.32,100000,500000,1.09
P5476,C001,2016-10-05,17615.95,100000,500000,0.97
P5477,C001,2018-03-23,21353.14,100000,500000,1.19
P5478,C001,2022-06-29,120112.69,100000,500000,0.82
P5479,C002,2018-11-04,19436.6,200000,1000000,1.07
P5480,C002,2022-01-22,24418.75,200000,1000000,1.05
P5481,C001,2015-02-20,25219.57,100000,500000,1.05
P5482,C001,2016-02-13,23158.74,100000,500000,0.81
P5483,C001,2013-04-17,29077.5,100000,500000,1.11
P5484,C001,2013-06-08,20034.78,100000,500000,1.11
P5485,C002,2021-07-29,34440.02,200000,1000000,1.16
P5486,C001,2022-10-02,19758.21,100000,500000,1.13
P5487,C001,2020-07-19,45046.99,100000,500000,1.01
P5488,C002,2022-05-10,24611.36,200000,1000000,0.94
P5489,C001,2023-09-14,16607.11,100000,500000,0.85
P5490,C001,2015-06-17,25030.38,100000,500000,0.97
P5491,C001,2022-04-25,23686.0,100000,500000,0.83
P5492,C001,2019-03-20,17126.89,100000,500000,1.17
P5493,C001,2017-08-04,282425.5,100000,500000,0.89
P5494,C002,2017-11-30,208457.31,200000,1000000,0.84
P5495,C002,2021-08-31,19480.29,200000,1000000,1.12
P5496,C001,2020-08-17,16888.46,100000,500000,0.96
P5497,C002,2015-01-18,54738.13,200000,1000000,1.08
P5498,C002,2020-07-26,15929.76,200000,1000000,1.11
P5499,C001,2015-03-17,110970.94,100000,500000,0.98
P5500,C001,2016-03-23,11273.37,100000,500000,0.93
P5501,C002,2020-07-19,19066.5,200000,1000000,1.16
P5502,C001,2017-01-12,22185.85,100000,500000,0.91
P5503,C002,2019-01-04,18737.94,200000,1000000,1.07
P5504,C002,2021-08-30,17655.01,200000,1000000,0.97
P5505,C002,2021-08-11,17093.46,200000,1000000,1.06
P5506,C002,2019-09-06,134382.92,200000,1000000,1.19
P5507,C001,2020-05-30,20109.35,100000,500000,1.13
P5508,C001,2014-04-25,22769.04,100000,500000,1.08
P5509,C001,2017-06-29,19959.03,100000,500000,0.87
P5510,C001,2019-11-18,20462.02,100000,500000,0.88
P5511,C002,2014-09-09,28083.34,200000,1000000,1.19
P5512,C001,2015-11-05,34049.88,100000,500000,0.99
P5513,C001,2023-07-28,14055.75,100000,500000,1.11
P5514,C001,2018-10-31,17540.36,100000,500000,0.8
P5515,C001,2018-08-27,37863.56,100000,500000,0.92
P5516,C002,2018-02-01,29788.73,200000,1000000,1.03
P5517,C001,2014-04-10,15047.24,100000,500000,0.99
P5518,C001,2015-05-15,17624.75,100000,500000,0.81
P5519,C002,2023-12-04,25434.46,200000,1000000,1.11
P5520,C002,2023-02-04,39617.84,200000,1000000,0.89
P5521,C001,2020-05-21,11140.29,100000,500000,1.11
P5522,C002,2018-11-07,11308.7,200000,1000000,1.14
P5523,C001,2022-03-27,27310.76,100000,500000,1.1
P5524,C002,2014-07-05,22327.34,200000,1000000,1.01
P5525,C001,2023-02-09,14842.69,100000,500000,1.19
P5526,C002,2015-04-14,39265.98,200000,1000000,1.11
P5527,C001,2018-06-18,17935.55,100000,500000,1.16
P5528,C002,2014-02-03,27773.95,200000,1000000,0.9
P5529,C001,2022-06-19,27978.38,100000,500000,0.91
P5530,C002,2015-11-12,17610.74,200000,1000000,0.87
P5531,C001,2021-09-24,23790.85,100000,500000,1.17
P5532,C001,2019-08-07,22544.11,100000,500000,0.87
P5533,C001,2016-10-10,17776.5,100000,500000,1.11
P5534,C002,2022-07-19,17991.23,200000,1000000,0.98
P5535,C001,2015-01-16,12558.45,100000,500000,0.89
P5536,C002,2022-07-22,16104.31,200000,1000000,1.09
P5537,C001,2020-07-21,32184.97,100000,500000,0.86
P5538,C001,2018-08-30,23480.41,100000,500000,1.0
P5539,C001,2022-04-20,18684.92,100000,500000,1.03
P5540,C001,2018-10-03,19476.29,100000,500000,1.19
P5541,C002,2014-11-13,29293.3,200000,1000000,0.94
P5542,C001,2015-06-03,16304.17,100000,500000,0.89
P5543,C001,2022-11-19,19699.96,100000,500000,1.19
P5544,C001,2020-08-13,19668.34,100000,500000,1.04
P5545,C002,2022-12-24,30011.94,200000,1000000,1.04
P5546,C002,2015-12-22,29672.01,200000,1000000,0.94
P5547,C001,2014-07-22,153818.0,100000,500000,1.16
P5548,C001,2020-03-01,17518.92,100000,500000,0.86
P5549,C001,2013-12-22,17076.18,100000,500000,1.07
P5550,C002,2022-09-19,17488.37,200000,1000000,0.84
P5551,C002,2020-07-25,19172.81,200000,1000000,1.13
P5552,C002,2022-01-03,23756.77,200000,1000000,0.93
P5553,C002,2013-04-02,13845.66,200000,1000000,0.9
P5554,C001,2018-04-06,19233.32,100000,500000,0.98
P5555,C002,2013-12-28,20157.17,200000,1000000,1.01
P5556,C001,2016-01-29,23215.33,100000,500000,0.91
P5557,C001,2020-10-20,24135.97,100000,500000,0.94
P5558,C001,2016-02-07,37092.01,100000,500000,1.14
P5559,C002,2015-11-03,19387.89,200000,1000000,1.06
P5560,C001,2017-04-27,19863.51,100000,500000,1.16
P5561,C002,2021-03-06,23849.2,200000,1000000,0.98
P5562,C002,2017-02-03,19978.4,200000,1000000,0.94
P5563,C002,2013-04-01,27165.72,200000,1000000,0.88
P5564,C002,2013-09-04,14107.38,200000,1000000,1.0
P5565,C002,2020-09-09,20659.27,200000,1000000,0.89
P5566,C001,2016-10-19,34459.91,100000,500000,1.04
P5567,C002,2014-11-21,24524.71,200000,1000000,1.07
P5568,C001,2018-10-16,17334.25,100000,500000,1.16
P5569,C001,2022-05-09,18600.38,100000,500000,0.83
P5570,C001,2020-12-06,14381.58,100000,500000,1.11
P5571,C001,2014-11-22,16362.17,100000,500000,0.93
P5572,C001,2016-10-01,19477.09,100000,500000,1.03
P5573,C002,2016-07-27,39672.36,200000,1000000,0.8
P5574,C002,2014-05-04,26896.12,200000,1000000,1.11
P5575,C001,2023-09-10,25097.71,100000,500000,0.86
P5576,C001,2023-03-21,14483.95,100000,500000,1.16
P5577,C001,2022-05-13,17262.57,100000,500000,0.8
P5578,C001,2020-09-02,23034.98,100000,500000,0.81
P5579,C001,2014-09-26,20733.15,100000,500000,1.06
P5580,C002,2015-10-31,15500.68,200000,1000000,1.09
P5581,C002,2018-11-25,14044.8,200000,1000000,0.86
P5582,C001,2015-02-24,18686.01,100000,500000,1.11
P5583,C002,2023-12-26,19467.74,200000,1000000,0.89
P5584,C001,2014-04-08,9799.26,100000,500000,1.06
P5585,C002,2013-01-22,82397.72,200000,1000000,0.8
P5586,C002,2019-06-10,140978.16,200000,1000000,0.94
P5587,C001,2014-08-24,21816.8,100000,500000,1.0
P5588,C002,2019-05-01,32437.39,200000,1000000,0.97
P5589,C002,2018-08-09,20007.46,200000,1000000,1.05
P5590,C001,2022-08-31,15618.1,100000,500000,0.83
P5591,C002,2014-02-22,27606.38,200000,1000000,0.95
P5592,C001,2018-02-22,22619.07,100000,500000,0.96
P5593,C002,2022-02-17,37721.91,200000,1000000,0.86
P5594,C001,2013-06-23,30186.48,100000,500000,0.81
P5595,C001,2021-10-16,92966.25,100000,500000,0.96
P5596,C001,2019-06-30,41462.74,100000,500000,0.98
P5597,C002,2018-10-06,25912.19,200000,1000000,1.12
P5598,C002,2023-10-05,37823.19,200000,1000000,0.86
P5599,C001,2013-01-17,19315.76,100000,500000,1.15
P5600,C002,2023-05-11,24896.81,200000,1000000,1.11
P5601,C002,2013-05-09,34668.42,200000,1000000,1.13
P5602,C001,2016-02-18,27493.83,100000,500000,0.97
P5603,C001,2021-08-13,26952.6,100000,500000,0.96
P5604,C001,2014-02-15,23592.06,100000,500000,1.05
P5605,C001,2016-08-10,17709.7,100000,500000,0.86
P5606,C002,2013-05-09,18067.42,200000,1000000,0.98
P5607,C002,2020-06-14,23730.12,200000,1000000,0.96
P5608,C002,2016-09-29,15085.0,200000,1000000,0.82
P5609,C001,2016-01-04,117265.84,100000,500000,0.85
P5610,C002,2018-01-17,23849.0,200000,1000000,1.0
P5611,C002,2016-04-29,30567.0,200000,1000000,1.19
P5612,C002,2017-09-04,14227.25,200000,1000000,1.03
P5613,C002,2013-12-31,138208.18,200000,1000000,1.01
P5614,C001,2018-11-21,22526.1,100000,500000,0.93
P5615,C002,2018-02-08,13199.82,200000,1000000,1.12
P5616,C002,2019-06-15,23084.87,200000,1000000,1.01
P5617,C001,2017-01-02,13451.86,100000,500000,1.14
P5618,C002,2018-09-25,216219.53,200000,1000000,1.03
P5619,C002,2021-07-31,12473.3,200000,1000000,1.19
P5620,C001,2023-01-22,24631.29,100000,500000,0.81
P5621,C001,2013-04-07,34251.0,100000,500000,0.92
P5622,C001,2023-04-22,18129.49,100000,500000,0.97
P5623,C001,2022-04-29,20896.39,100000,500000,1.12
P5624,C001,2022-07-12,30655.61,100000,500000,0.9
P5625,C001,2022-09-26,19200.08,100000,500000,0.92
P5626,C001,2018-01-01,16924.17,100000,500000,0.99
P5627,C001,2016-12-27,26688.36,100000,500000,0.92
P5628,C001,2019-05-16,31360.63,100000,500000,1.16
P5629,C001,2013-11-23,30183.11,100000,500000,0.83
P5630,C002,2014-10-16,33339.98,200000,1000000,0.99
P5631,C002,2014-01-02,36095.78,200000,1000000,0.98
P5632,C001,2017-08-08,29377.87,100000,500000,1.18
P5633,C001,2023-09-28,28921.58,100000,500000,1.19
P5634,C002,2023-10-22,10676.87,200000,1000000,0.99
P5635,C001,2021-12-17,27239.47,100000,500000,0.84
P5636,C001,2013-09-29,20141.43,100000,500000,1.19
P5637,C002,2013-10-26,30103.86,200000,1000000,1.19
P5638,C002,2022-06-27,27083.85,200000,1000000,1.07
P5639,C001,2019-01-07,22340.55,100000,500000,1.09
P5640,C002,2021-03-07,31637.6,200000,1000000,0.9
P5641,C002,2013-06-25,834534.24,200000,1000000,1.01
P5642,C002,2016-12-31,25477.52,200000,1000000,1.01
P5643,C001,2019-08-12,19221.82,100000,500000,0.93
P5644,C001,2016-04-10,27293.55,100000,500000,1.15
P5645,C002,2020-11-29,20933.06,200000,1000000,0.98
P5646,C002,2018-01-18,45522.41,200000,1000000,1.06
P5647,C001,2013-08-30,70045.2,100000,500000,0.94
P5648,C002,2023-03-25,24971.44,200000,1000000,0.96
P5649,C001,2019-10-07,31378.36,100000,500000,1.1
P5650,C002,2021-12-18,33352.4,200000,1000000,1.19
P5651,C001,2016-07-02,21017.24,100000,500000,0.89
P5652,C001,2017-07-13,195033.32,100000,500000,0.81
P5653,C002,2018-09-27,24096.22,200000,1000000,1.03
P5654,C002,2016-08-21,20940.22,200000,1000000,0.94
P5655,C002,2018-06-07,34357.47,200000,1000000,0.93
P5656,C001,2015-07-12,12760.35,100000,500000,1.09
P5657,C001,2018-11-11,15971.83,100000,500000,1.08
P5658,C002,2016-05-22,34112.63,200000,1000000,1.01
P5659,C002,2013-01-19,24378.47,200000,1000000,1.13
P5660,C002,2013-03-17,26727.97,200000,1000000,1.11
P5661,C001,2023-08-26,16522.64,100000,500000,1.1
P5662,C001,2018-02-01,110463.88,100000,500000,1.18
P5663,C002,2013-08-22,27327.21,200000,1000000,1.07
P5664,C001,2023-01-16,19038.59,100000,500000,0.97
P5665,C002,2023-08-13,19130.13,200000,1000000,0.99
P5666,C002,2021-09-15,16196.13,200000,1000000,1.09
P5667,C002,2020-08-19,18715.33,200000,1000000,1.16
P5668,C001,2020-08-05,22773.81,100000,500000,0.92
P5669,C001,2021-05-02,13132.65,100000,500000,0.98
P5670,C002,2017-03-21,39970.96,200000,1000000,1.06
P5671,C001,2021-12-23,26820.27,100000,500000,1.07
P5672,C001,2023-08-27,16388.02,100000,500000,1.13
P5673,C001,2015-09-27,23604.62,100000,500000,1.11
P5674,C001,2015-01-01,28936.0,100000,500000,1.06
P5675,C002,2014-11-13,16764.63,200000,1000000,0.94
P5676,C002,2014-05-30,29106.19,200000,1000000,1.03
P5677,C001,2020-10-03,36974.18,100000,500000,0.86
P5678,C001,2016-11-03,21456.1,100000,500000,1.03
P5679,C002,2021-09-11,25424.62,200000,1000000,1.04
P5680,C001,2019-05-09,24562.2,100000,500000,1.08
P5681,C001,2023-07-20,15372.59,100000,500000,1.02
P5682,C001,2023-04-26,15635.05,100000,500000,0.84
P5683,C002,2020-05-25,29779.65,200000,1000000,0.9
P5684,C001,2015-08-15,20706.31,100000,500000,0.9
P5685,C001,2017-02-01,27528.11,100000,500000,0.91
P5686,C002,2018-06-02,20953.41,200000,1000000,1.18
P5687,C001,2013-08-09,30301.65,100000,500000,1.09
P5688,C002,2015-09-03,28870.36,200000,1000000,1.18
P5689,C002,2018-06-28,30945.98,200000,1000000,1.11
P5690,C001,2023-12-03,67137.29,100000,500000,0.86
P5691,C002,2015-05-17,27696.55,200000,1000000,0.8
P5692,C001,2018-07-25,81850.33,100000,500000,1.03
P5693,C002,2013-06-09,20056.61,200000,1000000,0.81
P5694,C001,2014-01-16,23767.98,100000,500000,0.81
P5695,C001,2020-03-07,9870.84,100000,500000,1.03
P5696,C002,2017-08-10,23910.31,200000,1000000,1.07
P5697,C002,2022-03-29,27312.81,200000,1000000,1.11
P5698,C002,2023-10-27,23829.37,200000,1000000,0.89
P5699,C001,2021-06-23,22534.01,100000,500000,0.97
P5700,C002,2020-01-29,13422.76,200000,1000000,1.12
P5701,C002,2019-06-30,35969.28,200000,1000000,0.82
P5702,C002,2021-09-15,18473.96,200000,1000000,1.16
P5703,C002,2022-03-22,32864.23,200000,1000000,0.89
P5704,C001,2014-04-12,184864.85,100000,500000,1.16
P5705,C002,2017-03-11,15133.29,200000,1000000,0.93
P5706,C001,2015-09-01,26130.12,100000,500000,0.87
P5707,C001,2016-08-06,29135.14,100000,500000,1.03
P5708,C002,2016-09-19,13857.64,200000,1000000,1.06
P5709,C001,2019-05-21,22701.85,100000,500000,0.85
P5710,C001,2014-01-18,25599.39,100000,500000,1.13
P5711,C002,2013-09-22,186909.01,200000,1000000,0.85
P5712,C001,2019-01-06,16998.01,100000,500000,1.18
P5713,C002,2022-01-26,30457.4,200000,1000000,1.13
P5714,C001,2017-01-14,17252.28,100000,500000,0.91
P5715,C001,2014-11-29,14433.94,100000,500000,0.89
P5716,C001,2017-10-31,20409.21,100000,500000,0.91
P5717,C002,2022-09-26,19183.01,200000,1000000,1.1
P5718,C002,2022-06-30,21283.83,200000,1000000,1.16
P5719,C001,2016-01-27,16253.28,100000,500000,1.16
P5720,C002,2022-10-27,15121.92,200000,1000000,1.1
P5721,C001,2022-05-13,37566.74,100000,500000,1.12
P5722,C002,2015-11-12,17595.26,200000,1000000,1.06
P5723,C002,2023-09-14,14223.92,200000,1000000,0.87
P5724,C001,2014-12-17,22316.97,100000,500000,1.01
P5725,C002,2021-01-06,14510.5,200000,1000000,0.97
P5726,C002,2020-04-06,16451.75,200000,1000000,1.09
P5727,C002,2019-10-12,148199.19,200000,1000000,1.09
P5728,C001,2019-11-07,30366.17,100000,500000,1.02
P5729,C001,2013-07-10,24996.35,100000,500000,0.97
P5730,C002,2013-11-26,29754.89,200000,1000000,1.16
P5731,C001,2023-08-06,20598.95,100000,500000,0.99
P5732,C001,2021-02-04,19881.08,100000,500000,0.95
P5733,C002,2014-04-11,14788.59,200000,1000000,1.01
P5734,C002,2014-07-11,30468.96,200000,1000000,1.08
P5735,C002,2019-09-25,21760.34,200000,1000000,0.86
P5736,C001,2017-09-08,30920.27,100000,500000,0.94
P5737,C002,2020-02-13,27482.73,200000,1000000,0.86
P5738,C001,2017-07-04,25912.29,100000,500000,0.94
P5739,C001,2021-08-25,23973.96,100000,500000,0.91
P5740,C002,2022-07-08,24664.78,200000,1000000,1.14
P5741,C002,2017-10-15,25112.1,200000,1000000,0.95
P5742,C001,2014-11-14,24908.9,100000,500000,1.19
P5743,C002,2014-08-28,26195.81,200000,1000000,0.98
P5744,C001,2015-03-10,299128.5,100000,500000,0.84
P5745,C001,2023-12-19,21057.82,100000,500000,0.98
P5746,C001,2019-06-21,16017.68,100000,500000,0.85
P5747,C001,2023-04-05,186074.98,100000,500000,1.04
P5748,C001,2013-05-04,14813.86,100000,500000,1.14
P5749,C001,2019-07-07,19357.96,100000,500000,1.15
P5750,C001,2021-06-05,15420.65,100000,500000,1.18
P5751,C001,2016-04-28,19578.02,100000,500000,0.97
P5752,C002,2014-05-14,19794.44,200000,1000000,1.15
P5753,C001,2020-10-28,52544.32,100000,500000,0.93
P5754,C002,2023-09-16,28627.28,200000,1000000,1.13
P5755,C002,2019-11-24,21856.92,200000,1000000,1.19
P5756,C001,2021-09-26,15547.94,100000,500000,0.88
P5757,C001,2017-03-17,16043.0,100000,500000,0.92
P5758,C002,2019-12-05,28804.2,200000,1000000,0.8
P5759,C001,2019-07-27,21835.19,100000,500000,1.03
P5760,C002,2022-09-17,19387.32,200000,1000000,0.99
P5761,C002,2016-03-25,25433.17,200000,1000000,0.87
P5762,C002,2019-09-26,21988.18,200000,1000000,1.08
P5763,C001,2020-12-16,25409.73,100000,500000,0.9
P5764,C001,2022-09-23,20661.49,100000,500000,1.12
P5765,C001,2016-12-05,24521.41,100000,500000,0.96
P5766,C002,2022-12-23,17832.3,200000,1000000,1.06
P5767,C002,2018-11-15,33890.33,200000,1000000,0.92
P5768,C001,2016-07-23,17512.3,100000,500000,1.03
P5769,C001,2014-11-18,19424.03,100000,500000,1.2
P5770,C001,2022-02-24,16692.55,100000,500000,1.2
P5771,C002,2016-04-21,21981.63,200000,1000000,1.01
P5772,C001,2018-08-14,32939.0,100000,500000,1.03
P5773,C001,2015-02-03,332664.88,100000,500000,0.81
P5774,C001,2014-09-28,38356.7,100000,500000,1.13
P5775,C002,2020-01-15,123167.88,200000,1000000,0.97
P5776,C002,2023-10-11,19986.98,200000,1000000,1.1
P5777,C001,2020-04-22,24471.74,100000,500000,0.91
P5778,C002,2018-07-18,20059.72,200000,1000000,1.11
P5779,C002,2021-12-09,19212.51,200000,1000000,1.0
P5780,C002,2015-03-11,26605.22,200000,1000000,0.87
P5781,C001,2019-07-14,17184.82,100000,500000,1.12
P5782,C001,2017-12-06,25741.54,100000,500000,1.18
P5783,C001,2023-08-31,23070.08,100000,500000,0.87
P5784,C002,2013-06-23,21015.82,200000,1000000,0.98
P5785,C001,2014-09-02,22468.98,100000,500000,1.03
P5786,C001,2014-11-01,15416.2,100000,500000,1.01
P5787,C002,2020-03-25,17487.51,200000,1000000,0.88
P5788,C001,2013-08-11,20835.34,100000,500000,0.98
P5789,C001,2023-12-19,20421.01,100000,500000,0.81
P5790,C001,2014-10-07,17551.33,100000,500000,1.06
P5791,C001,2016-12-26,36478.11,100000,500000,0.92
P5792,C002,2019-09-09,29736.71,200000,1000000,0.9
P5793,C002,2021-04-24,23355.33,200000,1000000,1.11
P5794,C002,2019-03-04,22186.14,200000,1000000,0.91
P5795,C001,2016-03-28,27328.84,100000,500000,1.11
P5796,C001,2016-04-28,18840.56,100000,500000,0.87
P5797,C002,2019-04-07,16957.32,200000,1000000,1.14
P5798,C001,2021-10-13,18144.97,100000,500000,0.87
P5799,C002,2020-01-09,16096.65,200000,1000000,0.81
P5800,C001,2019-06-22,34109.33,100000,500000,1.06
P5801,C001,2022-09-11,24120.46,100000,500000,1.16
P5802,C002,2017-11-02,19000.1,200000,1000000,0.83
P5803,C002,2021-03-21,20293.75,200000,1000000,1.17
P5804,C001,2020-02-16,22913.62,100000,500000,0.82
P5805,C002,2013-04-24,25125.09,200000,1000000,0.86
P5806,C001,2022-06-08,17206.82,100000,500000,0.95
P5807,C002,2014-08-18,22396.87,200000,1000000,0.86
P5808,C002,2013-03-02,25348.74,200000,1000000,0.91
P5809,C002,2015-07-17,21678.7,200000,1000000,0.88
P5810,C001,2023-03-07,18178.28,100000,500000,0.94
P5811,C002,2016-11-24,15945.4,200000,1000000,0.84
P5812,C002,2016-09-02,25478.23,200000,1000000,1.09
P5813,C002,2023-12-06,9976.47,200000,1000000,1.08
P5814,C001,2023-05-30,23392.43,100000,500000,0.9
P5815,C002,2018-07-22,22892.5,200000,1000000,1.16
P5816,C001,2019-01-13,14360.12,100000,500000,1.06
P5817,C001,2017-05-31,41972.02,100000,500000,1.02
P5818,C002,2021-01-12,45621.69,200000,1000000,1.17
P5819,C002,2016-10-15,302909.69,200000,1000000,0.92
P5820,C001,2014-03-31,20392.61,100000,500000,0.95
P5821,C002,2021-02-09,23678.56,200000,1000000,1.16
P5822,C001,2017-10-02,29426.08,100000,500000,0.91
P5823,C001,2018-11-19,21594.24,100000,500000,1.01
P5824,C002,2019-02-16,27575.87,200000,1000000,0.88
P5825,C002,2015-01-23,22520.84,200000,1000000,0.85
P5826,C001,2019-08-14,22373.23,100000,500000,0.9
P5827,C002,2017-08-26,19480.0,200000,1000000,0.99
P5828,C001,2014-02-26,16834.01,100000,500000,0.98
P5829,C001,2018-03-28,24671.61,100000,500000,1.11
P5830,C002,2013-03-31,28604.26,200000,1000000,1.0
P5831,C001,2015-01-06,136487.98,100000,500000,0.87
P5832,C001,2013-05-31,25707.8,100000,500000,1.07
P5833,C001,2016-09-14,14521.71,100000,500000,0.91
P5834,C002,2015-03-28,26673.9,200000,1000000,0.89
P5835,C001,2013-03-16,93817.07,100000,500000,1.16
P5836,C002,2019-08-03,20878.82,200000,1000000,0.9
P5837,C002,2016-11-18,26839.2,200000,1000000,0.95
P5838,C001,2021-03-10,25454.61,100000,500000,1.16
P5839,C002,2015-02-13,15056.69,200000,1000000,0.82
P5840,C001,2013-11-03,16808.87,100000,500000,0.87
P5841,C001,2023-07-28,23634.31,100000,500000,0.88
P5842,C002,2018-06-08,82496.1,200000,1000000,0.97
P5843,C001,2014-11-17,29975.07,100000,500000,1.03
P5844,C001,2018-02-02,41153.51,100000,500000,0.83
P5845,C002,2022-01-12,23714.57,200000,1000000,0.86
P5846,C002,2018-08-07,135436.72,200000,1000000,1.01
P5847,C001,2023-11-29,32687.8,100000,500000,1.14
P5848,C002,2018-05-01,25034.06,200000,1000000,0.86
P5849,C001,2016-05-30,34425.71,100000,500000,1.18
P5850,C001,2013-06-15,15328.02,100000,500000,0.92
P5851,C001,2022-07-23,25246.69,100000,500000,0.94
P5852,C002,2020-06-28,38595.6,200000,1000000,0.83
P5853,C001,2017-10-09,14943.37,100000,500000,0.89
P5854,C002,2017-02-07,24394.91,200000,1000000,1.13
P5855,C001,2017-03-06,27148.72,100000,500000,0.85
P5856,C001,2020-11-18,26513.04,100000,500000,1.03
P5857,C001,2023-07-05,21924.99,100000,500000,1.08
P5858,C002,2019-10-28,35161.4,200000,1000000,1.04
